Date,Open,High,Low,Vol.,MAD,Price,BuySell
2017-06-29,2577.7,2605.9,2526.5,75320.0,2616.29,2560.5695240281316,Pass
2017-06-30,2558.4,2576.3,2469.5,73000.0,2588.91,2509.1336345429713,Pass
2017-07-02,2424.6,2555.3,2375.9,67760.0,2544.9800000000005,2505.3686196178087,Pass
2017-07-03,2536.5,2617.5,2506.3,83420.0,2531.19,2579.6576354948697,Sell
2017-07-05,2617.3,2642.7,2562.0,89720.0,2542.54,2592.570092852383,Pass
2017-07-07,2614.2,2617.5,2484.7,90450.0,2552.3599999999997,2524.7407706663066,Buy
2017-07-08,2513.9,2568.7,2480.6,54510.0,2551.0800000000004,2532.8021377371174,Pass
2017-07-12,2324.3,2424.8,2262.1,109520.0,2509.35,2369.841957959876,Pass
2017-07-14,2362.4,2370.5,2165.4,114410.0,2450.0299999999997,2239.990778923079,Pass
2017-07-15,2234.2,2237.1,1974.0,155320.0,2384.75,2069.650793400758,Pass
2017-07-18,2233.4,2400.7,2164.6,202620.0,2262.22,2331.498415704937,Sell
2017-07-19,2320.2,2412.4,2243.1,154320.0,2239.34,2343.330585804382,Pass
2017-07-20,2282.6,2932.8,2282.1,310340.0,2291.54,2861.1475949948313,Pass
2017-07-21,2866.0,2874.0,2622.5,193760.0,2326.62,2699.8077683621673,Pass
2017-07-22,2675.1,2876.7,2658.6,121920.0,2369.96,2830.119257938972,Pass
2017-07-23,2836.5,2856.7,2675.6,108230.0,2409.38,2735.6158231421673,Pass
2017-07-24,2756.6,2798.9,2715.7,83010.0,2462.3,2751.6776476425325,Pass
2017-07-25,2763.4,2779.1,2472.6,205880.0,2523.05,2581.2736261955533,Pass
2017-07-26,2582.6,2631.7,2441.5,135500.0,2587.56,2528.360616096286,Buy
2017-07-28,2691.9,2843.8,2683.6,138910.0,2682.07,2811.0062186247733,Sell
2017-07-29,2806.8,2812.1,2699.4,84490.0,2727.16,2731.4124484934805,Pass
2017-07-30,2733.5,2773.1,2621.7,82720.0,2717.21,2688.4462193908853,Buy
2017-07-31,2766.5,2916.3,2723.1,91120.0,2738.0299999999997,2863.079904486066,Sell
2017-08-02,2747.0,2773.8,2668.9,81820.0,2725.4700000000003,2710.3838561613884,Pass
2017-08-03,2720.5,2822.9,2717.6,68100.0,2730.13,2799.5370071234593,Pass
2017-08-04,2810.0,2892.7,2779.5,68760.0,2759.7200000000003,2852.8234722460666,Pass
2017-08-05,2878.5,3344.0,2875.9,159400.0,2830.0800000000004,3286.395908194346,Pass
2017-08-09,3429.4,3437.1,3251.0,97060.0,3071.42,3305.070979823702,Pass
2017-08-12,3654.4,3967.3,3611.4,123590.0,3331.5099999999998,3890.231324757779,Pass
2017-08-13,3871.6,4189.4,3847.3,158590.0,3456.7700000000004,4119.556123458884,Pass
2017-08-14,4062.6,4336.7,3978.9,128460.00000000001,3601.71,4233.715271852142,Pass
2017-08-15,4327.9,4436.5,3837.1,211580.0,3691.6,4095.4440760679645,Pass
2017-08-19,4105.4,4189.7,3957.5,113720.0,4042.6099999999997,4071.057782043599,Pass
2017-08-22,4005.1,4142.7,3612.2,169140.0,4163.58,3875.014042972006,Buy
2017-08-23,4089.7,4255.6,4070.5,96650.0,4171.429999999999,4210.785474400261,Pass
2017-08-24,4141.1,4364.1,4111.7,72360.0,4170.4800000000005,4307.836207144854,Sell
2017-08-25,4318.4,4461.7,4292.6,82900.0,4190.749999999999,4410.294556195579,Pass
2017-08-28,4345.8,4403.1,4195.2,75490.0,4222.42,4283.809260404256,Pass
2017-08-30,4597.3,4644.1,4491.8,68470.0,4318.74,4549.023871003377,Pass
2017-08-31,4583.0,4765.1,4580.1,72290.0,4391.74,4722.088057535325,Pass
2017-09-02,4921.9,4976.5,4448.6,160770.0,4518.2300000000005,4652.956912303195,Pass
2017-09-05,4267.5,4496.7,4004.6,158410.0,4543.67,4300.772270731475,Buy
2017-09-06,4409.1,4660.0,4401.5,110930.0,4570.96,4614.563556859781,Pass
2017-09-07,4618.7,4690.5,4493.2,70530.0,4595.49,4585.668119027364,Pass
2017-09-08,4635.6,4699.6,4130.9,180360.0,4568.41,4363.262952527796,Pass
2017-09-09,4326.5,4402.1,4185.3,77090.0,4543.62,4293.056527493174,Pass
2017-09-14,3870.3,3930.7,3219.0,317590.0,4206.11,3513.793891431922,Pass
2017-09-15,3243.1,3824.4,2979.9,448550.0,4136.58,3607.561048845131,Pass
2017-09-16,3713.8,3893.7,3551.8,169360.0,4044.6,3766.1744887810937,Pass
2017-09-22,3617.3,3753.5,3505.8,114720.0,3732.4299999999994,3658.147770298506,Pass
2017-09-24,3788.0,3790.9,3633.9,49660.0,3766.6400000000003,3679.4017093687257,Pass
2017-09-25,3667.5,3971.5,3665.7,100200.0,3788.54,3928.500665497839,Sell
2017-09-26,3932.8,3982.3,3858.8,63250.0,3807.9199999999996,3912.2651215517963,Pass
2017-09-28,4212.2,4274.6,4112.9,92230.0,3869.71,4182.240225278847,Pass
2017-09-29,4195.6,4237.5,4030.4,97800.0,3896.19,4107.850735228508,Pass
2017-09-30,4172.8,4383.3,4164.3,67490.0,3944.03,4336.169928741062,Pass
2017-10-01,4360.6,4412.6,4258.3,60580.0,4022.6099999999997,4319.458199452737,Pass
2017-10-04,4314.2,4355.3,4183.6,64080.0,4210.4,4250.309116747528,Pass
2017-10-05,4218.7,4365.8,4143.4,63610.0,4249.26,4288.172545885084,Pass
2017-10-07,4371.9,4472.9,4319.5,40200.0,4319.54,4411.278350076295,Pass
2017-10-09,4611.7,4875.4,4556.1,110190.0,4421.62,4792.842919236421,Pass
2017-10-10,4777.5,4930.0,4722.8,98490.0,4461.9,4854.490652438174,Pass
2017-10-11,4763.4,4874.9,4718.6,70480.0,4504.01,4810.563945191178,Pass
2017-10-12,4824.2,5432.6,4815.0,163920.0,4607.139999999999,5346.358259402147,Pass
2017-10-17,5759.3,5773.3,5521.1,65640.0,5291.74,5591.99229933987,Pass
2017-10-18,5598.6,5601.3,5114.9,122020.0,5388.15,5276.934038475579,Buy
2017-10-20,5698.6,6075.3,5611.4,123860.0,5603.2300000000005,5960.145315093296,Sell
2017-10-21,5993.1,6187.2,5874.5,112940.0,5721.47,6064.009768385267,Pass
2017-10-24,5903.6,5904.6,5463.4,143740.0,5771.97,5605.8813631133735,Buy
2017-10-26,5734.0,5970.4,5689.9,93680.0,5789.39,5896.176066349759,Sell
2017-10-30,6147.7,6226.2,6019.0,78620.0,5879.08,6106.735948980277,Pass
2017-11-03,7024.8,7445.6,6938.9,154890.0,6275.05,7308.505566071111,Pass
2017-11-05,7363.8,7599.4,7284.3,105730.0,6588.220000000001,7480.689196479534,Pass
2017-11-07,6959.3,7222.4,6957.8,101050.0,6845.3,7162.259219152196,Pass
2017-11-08,7102.2,7869.1,7027.0,220220.0,6974.99,7718.567936358959,Pass
2017-11-11,6565.8,6821.5,6197.9,135720.0,7047.19,6552.875226950255,Buy
2017-11-12,6339.9,6490.5,5493.6,269830.0,6932.5199999999995,5942.051417151705,Pass
2017-11-13,5878.1,6760.1,5828.3,178340.0,6869.56,6642.363933554751,Pass
2017-11-15,6597.1,7330.1,6596.9,131120.0,6782.26,7237.987057060779,Sell
2017-11-16,7283.0,7964.6,7119.2,133940.0,6871.710000000001,7764.1226123808865,Pass
2017-11-18,7700.0,7857.5,7458.9,74380.0,6965.08,7647.806743189643,Pass
2017-11-19,7781.0,8100.9,7675.4,68620.0,7056.38,7959.240039906527,Pass
2017-11-20,8042.6,8294.1,7947.3,75700.0,7224.2699999999995,8161.176487907468,Pass
2017-11-23,8234.5,8266.5,8012.4,68010.0,7785.009999999999,8081.219005701404,Pass
2017-11-27,9318.4,9733.6,9316.8,106900.0,8442.32,9635.22325105194,Pass
2017-11-28,9732.6,9969.6,9638.2,87760.0,8654.83,9824.991034250055,Pass
2017-11-30,9848.0,10689.1,9023.8,187010.0,9004.57,10055.538591113267,Pass
2017-12-02,10861.5,11175.2,10715.5,86830.0,9548.539999999999,10983.283011215217,Pass
2017-12-05,11624.4,11901.9,11486.1,89690.0,10505.37,11717.134710300401,Pass
2017-12-07,13750.1,16879.3,13401.6,297110.0,11660.2,16297.199430888579,Pass
2017-12-08,16868.0,17294.8,13906.1,286760.0,12274.36,15303.52336712584,Pass
2017-12-11,15060.5,17399.2,15024.6,159730.0,13873.289999999999,17084.128984458886,Pass
2017-12-13,17083.9,17268.0,15669.9,155410.0,14994.469999999998,16276.019367321484,Pass
2017-12-14,16286.8,16941.1,16023.6,107920.0,15478.87,16631.170098390437,Pass
2017-12-15,16467.9,17987.0,16442.2,153650.0,16072.64,17753.345553949144,Pass
2017-12-18,19065.7,19221.1,18114.4,139250.0,17146.239999999998,18503.653229097534,Pass
2017-12-19,18971.2,19022.0,16812.8,174540.0,17414.27,17592.051616002154,Pass
2017-12-20,17521.7,17813.6,15642.7,227680.0,17554.510000000002,16565.960043065927,Buy
2017-12-23,13665.0,15493.2,13356.1,170170.0,16913.55,15141.40715079499,Pass
2017-12-25,13790.0,14467.4,13010.7,107480.0,16268.63,13915.420329675597,Pass
2017-12-26,13830.2,16094.7,13748.5,143140.0,15909.74,15822.665703359718,Pass
2017-12-29,14398.5,15109.8,13951.1,118880.0,14774.359999999997,14714.402158317955,Pass
2017-12-30,14392.1,14461.5,11962.1,182070.0,14381.309999999998,12916.736038063644,Pass
2018-01-01,13850.5,13921.5,12877.7,78430.0,14181.13,13265.927959509816,Pass
2018-01-05,15180.1,17126.9,14832.4,141960.0,14608.029999999999,16667.417142479902,Sell
2018-01-09,14976.2,15324.6,14613.4,71400.0,15249.609999999997,15006.905452770714,Buy
2018-01-10,14778.5,15045.4,13613.1,87070.0,15368.869999999999,14257.18695956974,Pass
2018-01-11,15046.7,15109.1,13048.3,167810.0,15377.920000000002,13828.058491097436,Pass
2018-01-13,13896.0,14640.7,13888.2,61140.0,15204.740000000002,14527.923470119837,Pass
2018-01-14,14291.9,14446.1,13094.7,85120.0,15056.25,13653.712560377944,Pass
2018-01-15,13695.5,14396.6,13475.4,73270.0,14730.519999999999,14155.425398521618,Pass
2018-01-17,11357.7,11769.6,9271.3,361800.0,13645.9,10454.694643044477,Pass
2018-01-18,11202.0,12004.7,10660.2,242450.0,13272.820000000002,11587.812408629205,Pass
2018-01-19,11229.6,11973.2,10901.5,170740.0,12952.99,11685.555509243719,Pass
2018-01-20,11579.2,13082.2,11567.3,143900.0,12734.58,12910.713300259742,Sell
2018-01-22,11597.5,11970.9,10136.8,201730.0,12238.34,11009.974220498421,Buy
2018-01-28,11471.2,12112.7,11433.3,154630.0,11483.8,11977.353865684587,Sell
2018-01-29,11794.9,11888.1,11119.0,137420.0,11450.26,11406.5496732395,Pass
2018-01-31,10166.3,10397.7,9742.2,208470.0,11048.02,10084.417106986179,Buy
2018-02-04,9241.5,9382.1,7932.1,280940.0,10159.45,8546.50197180434,Pass
2018-02-07,7693.8,8536.5,7196.6,445620.0,8944.82,8141.189644949391,Pass
2018-02-08,7595.1,8489.9,7595.1,296100.0,8636.759999999998,8390.465829216178,Pass
2018-02-10,8697.3,9066.6,8172.2,263530.0,8319.560000000001,8664.760649718268,Sell
2018-02-11,8559.7,8564.2,7843.7,236200.0,8209.64,8079.626216112631,Buy
2018-02-15,9475.6,10206.8,9348.5,291280.0,8575.77,10000.71898654697,Sell
2018-02-16,10031.3,10294.3,9707.7,206440.0,8823.52,10002.77094832223,Pass
2018-02-22,10470.1,10930.2,9743.9,316630.0,10242.66,10391.988206856598,Pass
2018-02-28,10584.4,11070.7,10303.4,215220.0,10339.61,10800.27286209618,Pass
2018-03-01,10335.1,11047.8,10248.7,188770.0,10313.12,10881.648591324765,Pass
2018-03-03,10822.5,11420.7,9585.5,172200.0,10364.95,10561.204358845584,Pass
2018-03-04,11402.8,11490.3,10878.4,156400.0,10522.43,11092.603558188675,Pass
2018-03-05,11415.7,11506.9,11281.2,162110.0,10638.45,11345.390989884669,Pass
2018-03-06,11314.2,11316.4,10412.0,230650.0,10735.53,10702.066485596475,Pass
2018-03-09,9301.9,9420.5,8351.0,371460.0,10531.05,8805.631554622943,Buy
2018-03-10,9216.2,9500.0,8691.1,198730.0,10373.859999999999,9131.554941979015,Pass
2018-03-12,9535.8,9892.2,8804.1,257910.00000000003,10067.34,9379.030871715968,Pass
2018-03-13,9138.7,9482.0,8875.1,239460.0,9842.6,9257.454244320856,Pass
2018-03-14,9154.9,9353.4,7958.5,305450.0,9522.009999999998,8571.221410371734,Pass
2018-03-15,8210.2,8427.0,7691.7,326530.0,9215.390000000001,8067.195970733083,Pass
2018-03-16,8264.3,8604.8,7929.1,236130.0,8976.8,8342.027780280818,Pass
2018-03-17,8198.0,8344.8,7760.2,208050.0,8774.0,8034.999813903486,Pass
2018-03-18,7873.2,8283.6,7323.3,348020.0,8664.12,7886.131093130834,Pass
2018-03-19,8200.9,8698.3,8127.7,316960.0,8604.1,8573.059620009402,Pass
2018-03-21,8912.4,9173.4,8775.1,218190.0,8556.789999999999,9014.781475522012,Sell
2018-03-23,8725.3,8917.0,8305.6,210110.0,8491.859999999999,8597.349523386598,Pass
2018-03-24,8917.3,9008.8,8523.6,177430.0,8525.54,8710.235453653473,Pass
2018-03-25,8549.1,8679.0,8392.2,149520.0,8546.42,8529.36280918159,Pass
2018-03-27,8146.5,8218.3,7760.6,223100.0,8524.53,7942.405472140789,Buy
2018-03-29,7955.2,7980.7,6954.9,348750.0,8351.140000000001,7336.55551116508,Pass
2018-04-04,7423.8,7432.9,6726.9,239510.0,7294.789999999999,6969.162622158146,Pass
2018-04-05,6808.7,6918.2,6592.5,221700.0,7158.639999999999,6747.735068219598,Pass
2018-04-09,7035.7,7192.5,6633.2,241190.0,6918.9299999999985,6895.970787797894,Pass
2018-04-10,6782.6,6899.5,6671.6,134230.0,6910.589999999999,6790.290557309738,Pass
2018-04-11,6855.6,6988.6,6818.4,142070.0,6924.280000000001,6920.889625937038,Pass
2018-04-13,7926.9,8228.0,7756.6,296950.0,7056.42,8040.0647908862975,Sell
2018-04-15,8004.6,8411.5,8004.6,160260.0,7334.13,8324.052350499647,Pass
2018-04-16,8362.2,8412.9,7908.5,197700.0,7478.7,8075.239047299802,Pass
2018-04-18,7908.5,8227.6,7895.3,163260.0,7693.780000000001,8147.982799134033,Pass
2018-04-20,8292.3,8926.2,8224.5,225960.0,8045.890000000001,8783.356233115102,Pass
2018-04-21,8867.0,9027.7,8614.5,206010.0,8241.99,8803.900179108034,Pass
2018-04-22,8923.6,9022.3,8766.5,161890.0,8330.0,8862.551177143689,Pass
2018-04-23,8809.3,9001.0,8785.3,147540.0,8436.539999999999,8918.550056249756,Pass
2018-04-25,9645.0,9753.1,8768.1,395670.0,8651.58,9142.154266094183,Pass
2018-04-26,8874.5,9303.6,8669.8,248390.0,8773.28,9094.38560243057,Pass
2018-04-30,9415.8,9456.7,9135.4,156830.0,9144.15,9230.837118732332,Pass
2018-05-01,9245.1,9245.1,8851.0,173350.0,9159.33,8957.869995773504,Buy
2018-05-07,9651.1,9675.6,9204.2,165080.0,9473.05,9351.067132334341,Pass
2018-05-10,9319.2,9393.3,9013.4,152710.0,9425.91,9156.683815894965,Pass
2018-05-11,9026.0,9028.7,8359.6,270620.0,9359.25,8583.220225599443,Pass
2018-05-15,8674.0,8842.1,8436.5,179620.0,8934.16,8644.096909323629,Pass
2018-05-16,8477.0,8496.4,8120.1,188030.0,8802.96,8240.791187694933,Pass
2018-05-17,8344.6,8458.7,8022.3,154360.0,8666.1,8217.521410584737,Pass
2018-05-18,8064.4,8273.6,7939.8,150320.0,8571.029999999999,8148.402317131793,Pass
2018-05-20,8243.9,8580.4,8184.7,113760.0,8413.960000000001,8478.100953076759,Pass
2018-05-22,8403.8,8414.5,7979.3,137510.0,8368.11,8114.199289867296,Pass
2018-05-24,7512.3,7736.6,7293.4,211110.0,8141.87,7556.7408448492015,Pass
2018-05-26,7478.5,7619.3,7331.5,103070.0,7943.63,7489.785316086227,Pass
2018-05-27,7361.9,7411.8,7267.5,103290.0,7874.0,7322.957310940262,Pass
2018-05-29,7119.3,7533.0,7069.8,186970.0,7683.62,7440.901605825688,Pass
2018-06-03,7646.6,7775.0,7611.3,116680.0,7460.210000000001,7701.106853600757,Sell
2018-06-04,7729.3,7759.9,7468.4,141010.0,7462.870000000001,7555.778602956565,Pass
2018-06-07,7661.0,7754.7,7657.7,124000.0,7577.17,7704.533517769115,Pass
2018-06-08,7697.9,7710.5,7556.9,112880.0,7592.610000000001,7583.857227982536,Pass
2018-06-11,6775.2,6910.8,6657.2,174880.0,7466.9400000000005,6804.93074380224,Buy
2018-06-13,6558.5,6624.6,6129.1,237480.0,7216.4,6335.79892613964,Pass
2018-06-14,6312.3,6711.5,6283.6,201540.0,7130.68,6641.380349762866,Pass
2018-06-15,6647.3,6655.8,6395.7,143530.0,7008.56,6475.659416098175,Pass
2018-06-19,6719.8,6839.5,6681.5,120540.0,6602.719999999999,6770.384226552218,Sell
2018-06-22,6728.2,6739.7,5955.0,278220.0,6535.71,6231.404458251161,Buy
2018-06-23,6055.2,6259.0,6032.8,142900.0,6521.21,6205.563702041803,Pass
2018-06-26,6256.9,6267.7,6060.0,176660.0,6414.22,6117.859698555568,Pass
2018-06-27,6081.1,6187.3,6025.4,133420.0,6383.679999999999,6119.165016152506,Pass
2018-06-28,6154.9,6178.4,5854.0,156050.0,6300.05,5965.693486502068,Pass
2018-07-03,6618.6,6676.6,6513.5,150190.0,6264.37,6567.965544522887,Sell
2018-07-04,6513.8,6774.5,6442.3,143040.0,6308.75,6672.589391677484,Pass
2018-07-05,6598.0,6693.6,6466.1,166180.0,6337.74,6567.045685896779,Pass
2018-07-06,6546.5,6638.2,6458.3,132690.0,6391.3,6541.28780570245,Pass
2018-07-07,6617.7,6805.9,6531.1,114570.0,6452.360000000001,6701.852687347066,Pass
2018-07-08,6765.4,6784.0,6694.3,267600.0,6535.49,6697.542149276023,Pass
2018-07-09,6715.1,6793.8,6637.7,289480.0,6580.87,6699.923578952466,Pass
2018-07-12,6389.1,6389.4,6088.8,289240.0,6537.04,6174.423685530479,Buy
2018-07-18,7321.6,7581.2,7249.3,333320.0,6589.74,7460.585305003548,Sell
2018-07-20,7477.6,7683.6,7292.0,258850.00000000003,6774.0,7500.845071811541,Pass
2018-07-21,7339.3,7460.8,7223.5,160770.0,6875.960000000001,7334.629352863843,Pass
2018-07-23,7412.4,7809.6,7379.2,272150.0,7141.409999999999,7710.377303156311,Pass
2018-07-24,7723.1,8479.8,7701.9,345320.0,7356.63,8352.718232754814,Pass
2018-07-25,8404.9,8484.6,8062.1,269230.0,7537.709999999999,8209.815372577528,Pass
2018-07-28,8186.8,8234.1,8077.4,147140.0,7830.01,8115.927898733974,Pass
2018-07-29,8231.5,8275.4,8113.3,155240.0,7903.8200000000015,8152.289974761436,Pass
2018-07-31,8176.4,8176.5,7649.8,266940.0,8019.660000000001,7811.408958720175,Buy
2018-08-02,7606.4,7701.4,7470.6,216340.0,8020.33,7578.130289365642,Pass
2018-08-04,7418.9,7484.2,6949.7,222570.0,7805.589999999999,7162.866948935903,Pass
2018-08-05,7014.0,7087.6,6887.9,177640.0,7714.6,6981.036860303451,Pass
2018-08-06,7027.8,7143.6,6852.5,168870.0,7590.220000000001,7001.602985446491,Pass
2018-08-07,6943.6,7149.7,6689.9,232480.0,7439.3,6950.551306007241,Pass
2018-08-12,6232.1,6453.0,6169.8,216330.0,6664.82,6370.844885029721,Pass
2018-08-13,6313.0,6524.1,6159.6,234090.0,6548.45,6383.524086577144,Pass
2018-08-14,6255.3,6255.3,5898.3,3660.0,6466.04,6015.4955548803455,Pass
2018-08-20,6474.2,6516.4,6255.9,3100.0,6326.41,6349.222643068941,Pass
2018-08-21,6268.1,6484.1,6257.4,1460.0,6351.469999999999,6432.6922046063155,Sell
2018-08-22,6482.2,6840.8,6304.8,3630.0,6356.13,6672.257727252347,Pass
2018-08-25,6680.6,6783.4,6655.3,3590.0,6479.53,6725.4589256984555,Pass
2018-08-28,6897.6,7129.7,6861.2,3790.0,6621.2699999999995,7051.882185956217,Pass
2018-08-29,7074.6,7121.4,6926.7,4110.0,6676.030000000001,6988.775083177888,Pass
2018-08-30,7029.2,7050.2,6798.0,3740.0,6748.589999999999,6871.868718442484,Pass
2018-09-01,7032.4,7264.3,7020.4,3520.0,6886.75,7202.843412844733,Pass
2018-09-02,7189.6,7334.8,7117.3,3900.0,6964.0199999999995,7242.018822657171,Pass
2018-09-03,7289.8,7330.7,7182.8,3870.0,7022.4,7224.454272098647,Pass
2018-09-10,6238.5,6358.5,6237.3,3110.0,6748.07,6328.50219252129,Buy
2018-09-11,6320.7,6391.8,6189.6,3300.0,6658.5,6284.163574604701,Pass
2018-09-14,6482.9,6579.4,6412.1,3200.0,6395.4,6497.646086627773,Sell
2018-09-15,6482.6,6562.9,6470.3,3160.0,6376.620000000001,6517.41481530291,Pass
2018-09-16,6519.0,6520.8,6406.2,3340.0,6375.24,6420.452249772649,Pass
2018-09-19,6342.0,6478.7,6144.5,3540.0,6392.3,6320.4270476553165,Buy
2018-09-22,6766.7,6833.3,6635.5,7310.0,6495.56,6712.880446681251,Sell
2018-09-27,6463.7,6738.3,6428.8,9340.0,6560.85,6666.583793781872,Pass
2018-09-29,6633.9,6648.4,6464.4,9420.0,6611.6,6514.280269660088,Buy
2018-09-30,6603.9,6673.9,6533.5,9340.0,6626.2,6595.805067936071,Pass
2018-10-01,6635.2,6674.7,6072.7,9190.0,6610.35,6301.707755989578,Pass
2018-10-02,6608.2,6645.7,6034.9,9340.0,6592.38,6266.663242915001,Pass
2018-10-05,6584.2,6682.3,6537.6,9340.0,6592.160000000001,6616.063206352609,Pass
2018-10-10,6650.6,6653.5,6526.0,101930.0,6603.49,6544.495180426731,Pass
2018-10-11,6618.0,6622.5,6206.2,245280.0,6566.58,6336.710268487729,Pass
2018-10-14,6321.6,6390.9,6300.0,99380.0,6496.370000000001,6344.082154230508,Pass
2018-10-15,6326.8,7358.4,6300.2,443330.0,6502.4400000000005,7219.508928585983,Sell
2018-10-16,6712.4,6836.7,6645.4,155850.0,6513.34,6747.903334476634,Pass
2018-10-20,6511.7,6593.7,6495.9,97770.0,6492.89,6544.9924826258575,Pass
2018-10-21,6575.9,6643.1,6568.0,92940.0,6527.280000000001,6599.6599403131295,Pass
2018-10-24,6531.2,6593.8,6522.6,98740.0,6594.82,6552.388937055505,Pass
2018-10-25,6532.5,6544.8,6491.5,97430.0,6575.540000000001,6487.724168398801,Buy
2018-10-28,6494.6,6502.2,6461.2,93970.0,6527.97,6450.212847832672,Pass
2018-10-30,6336.7,6469.9,6316.5,128210.00000000001,6485.62,6417.366141000129,Pass
2018-10-31,6327.9,6405.7,6257.8,129060.0,6463.91,6327.5141234738685,Pass
2018-11-05,6478.2,6489.2,6431.7,128509.99999999999,6415.62,6426.548237918966,Pass
2018-11-06,6460.4,6509.6,6441.6,154870.0,6416.48,6460.1924103007295,Pass
2018-11-08,6565.3,6577.3,6466.3,159300.0,6438.3,6480.565464700215,Pass
2018-11-10,6411.9,6461.7,6411.7,115870.0,6453.05,6426.222017734857,Pass
2018-11-11,6427.1,6451.7,6359.0,127400.0,6457.61,6376.853270332449,Pass
2018-11-13,6435.0,6466.8,6386.7,137600.0,6462.9400000000005,6402.936513566721,Pass
2018-11-17,5636.2,5645.5,5561.4,156510.0,6144.2699999999995,5579.596414598089,Pass
2018-11-23,4360.9,4455.6,4223.7,348990.0,5127.87,4351.039966839194,Pass
2018-11-24,4397.3,4494.6,3821.5,382720.0,4935.67,4120.502038044203,Pass
2018-11-26,4061.0,4179.0,3679.8,571040.0,4590.08,3917.055815668664,Pass
2018-11-28,3866.4,4391.8,3866.4,533040.0,4275.26,4325.437680815324,Sell
2018-12-03,4160.3,4177.0,3839.9,355100.0,4054.21,3954.0194946645374,Buy
2018-12-04,3899.9,4082.9,3809.3,326710.0,4058.0199999999995,3991.24201132421,Pass
2018-12-06,3771.4,3887.2,3505.7,467540.0,3996.12,3693.8230294848163,Pass
2018-12-07,3508.9,3626.6,3251.8,639330.0,3951.69,3438.964546951037,Pass
2018-12-08,3422.3,3507.7,3302.9,424400.0,3868.19,3411.792457152105,Pass
2018-12-16,3228.6,3305.0,3225.9,335690.0,3379.41,3278.2371074620737,Pass
2018-12-18,3526.0,3683.1,3456.9,698530.0,3413.56,3594.0277276169654,Sell
2018-12-19,3668.1,3924.7,3647.5,792400.0,3425.5200000000004,3851.1034243215518,Pass
2018-12-20,3687.2,4140.3,3665.8,958580.0,3487.0700000000006,4046.198127338018,Pass
2018-12-21,4075.2,4153.1,3786.9,748760.0,3531.3900000000003,3926.8657239703257,Pass
2018-12-22,3850.9,3977.2,3803.7,554590.0,3581.2200000000003,3903.2144550391076,Pass
2018-12-23,3964.3,4037.1,3904.6,572210.0,3644.13,3958.1156038317336,Pass
2018-12-24,3944.5,4208.2,3941.9,716290.0,3721.96,4145.803802788598,Pass
2018-12-25,4025.6,4030.7,3676.5,670940.0,3775.34,3781.3741410614584,Pass
2018-12-26,3762.8,3841.9,3680.3,567110.0,3829.9199999999996,3756.663436420108,Buy
2018-12-29,3861.6,3899.6,3696.0,505410.0,3857.3300000000004,3767.5742753952945,Pass
2018-12-30,3708.2,3837.7,3682.5,519169.99999999994,3831.2300000000005,3785.0077497761536,Pass
2019-01-01,3709.5,3814.3,3664.4,469110.0,3801.5799999999995,3752.730614003512,Pass
2019-01-06,3785.7,4034.1,3758.5,529890.0,3814.8300000000004,3968.2939594438226,Sell
2019-01-08,3985.8,4070.5,3943.1,514080.00000000006,3853.6799999999994,4005.5367105013374,Pass
2019-01-10,3978.9,4007.7,3562.1,697310.0,3859.41,3717.522987744641,Buy
2019-01-11,3603.3,3655.7,3563.1,551640.0,3840.1200000000003,3602.4215526252115,Pass
2019-01-13,3597.3,3617.6,3473.2,452790.0,3783.47,3518.161965921576,Pass
2019-01-14,3490.4,3672.0,3490.4,539930.0,3767.0100000000007,3633.7711475071283,Pass
2019-01-16,3570.6,3644.1,3561.4,487340.0,3703.9899999999993,3607.7630210495954,Pass
2019-01-17,3588.1,3636.7,3554.8,525100.0,3668.04,3585.9046700017548,Pass
2019-01-24,3561.4,3587.0,3539.7,428600.0,3586.4,3546.8000218525876,Pass
2019-01-27,3570.9,3583.2,3509.2,464020.0,3577.6800000000003,3518.7271050410195,Pass
2019-01-30,3414.6,3479.0,3394.2,600250.0,3526.87,3434.1911886314856,Pass
2019-02-01,3437.7,3485.7,3415.3,481580.0,3505.7,3443.2437799277945,Pass
2019-02-07,3404.9,3421.8,3390.3,471360.0,3447.47,3386.630127646805,Pass
2019-02-09,3661.6,3675.3,3633.2,454800.0,3492.3,3627.474118723392,Sell
2019-02-12,3631.8,3656.4,3594.4,545820.0,3545.8200000000006,3601.5096398735295,Pass
2019-02-15,3592.6,3648.3,3581.4,516210.00000000006,3587.6699999999996,3609.0135746141355,Pass
2019-02-16,3604.7,3641.9,3599.7,485630.0,3608.9199999999996,3608.7871443759846,Pass
2019-02-18,3664.2,3903.7,3655.1,933150.0,3659.0,3839.175178770434,Pass
2019-02-21,3972.0,4011.5,3909.2,668160.0,3744.1099999999997,3932.6792400562704,Pass
2019-02-24,4120.5,4194.2,3738.7,977780.0,3844.5799999999995,3910.714857493378,Pass
2019-02-28,3814.6,3883.7,3783.3,2310.0,3893.9300000000003,3844.955616880454,Buy
2019-03-03,3823.2,3836.6,3789.7,1510.0,3857.05,3800.348460616953,Pass
2019-03-05,3715.9,3873.2,3705.7,3820.0,3805.8,3840.485202433273,Pass
2019-03-07,3863.1,3907.4,3847.9,2600.0,3820.72,3878.0333054462185,Sell
2019-03-10,3944.4,3944.5,3889.2,1890.0,3849.1099999999997,3893.395582770462,Pass
